id;cardType;language;label;description;link;actorType;networkGain;memoryGain;cpuGain;storageGain;difficulty;interfaceComposant;dataComposant;performanceComposant;networkComposant;systemComposant;resume
51;25kg;de;Effiziente Frameworks verwenden, die Autoscaling unterstützen;"Auto-Scaling (oder automatische Skalierung) ermöglicht die Anpassung der Anzahl der für die Ausführung eines Dienstes erforderlichen Ressourcen (VMs, ...). Es muss möglich sein, Dienste bei Lastspitzen zu starten, aber auch bei Lasttälern zu reduzieren.
Die kombinierte Nutzung von Cloud, Containerisierung, Orchestrierung oder sogar Function As A Service (Serverless) ermöglicht die Optimierung der Ressourcen. Um effizient zu sein, müssen die leichtesten und am wenigsten verbrauchenden Docker-Images ausgewählt und ein Framework gewählt werden, das schnell starten kann und Downscaling unterstützt (wie Quarkus, Spring Cloud Function...).";;Architekt;0;1;1;0;3;0;0;0;0;1;Auto-Scaling ermöglicht die flexible Anpassung der Ressourcen für Dienste, um sowohl bei Lastspitzen als auch bei Lasttälern effizient zu arbeiten. Die Kombination von Cloud, Containerisierung und geeigneten Frameworks wie Quarkus oder Spring Cloud Function optimiert die Ressourcennutzung.
53;50kg;fr;Ajouter des entêtes Expires ou Cache-Control;"Définissez avec les en-têtes Expires et Cache-Control la durée de conservation d’une ressource dans le cache du navigateur.
Cela évite qu’il les redemande au serveur, permettant d’économiser de la bande passante et des ressources serveur.";;Architecte;1;1;1;0;1;0;0;1;1;0;Utilisez les en-têtes Expires et Cache-Control pour définir la durée de conservation d'une ressource dans le cache du navigateur, ce qui permet d'économiser de la bande passante et des ressources serveur en évitant des requêtes répétées.
53;50kg;es;Añadir encabezados Expires o Cache-Control;"Define con los encabezados Expires y Cache-Control la duración de conservación de un recurso en la caché del navegador.
Esto evita que el navegador los vuelva a solicitar al servidor, permitiendo ahorrar ancho de banda y recursos del servidor.";;Arquitecto;1;1;1;0;1;0;0;1;1;0;Los encabezados Expires y Cache-Control determinan cuánto tiempo un recurso se conserva en la caché del navegador, evitando solicitudes al servidor y ahorrando ancho de banda y recursos.
53;50kg;pt;Adicionar cabeçalhos Expires ou Cache-Control;"Defina com os cabeçalhos Expires e Cache-Control a duração de conservação de um recurso no cache do navegador.
Isso evita que ele os solicite novamente ao servidor, permitindo economizar largura de banda e recursos do servidor.";;Arquiteto;1;1;1;0;1;0;0;1;1;0;Definir os cabeçalhos Expires e Cache-Control ajuda a controlar a duração de conservação de um recurso no cache do navegador, economizando largura de banda e recursos do servidor.
53;50kg;de;Expires- oder Cache-Control-Header hinzufügen;"Definieren Sie mit den Expires- und Cache-Control-Headern die Speicherdauer einer Ressource im Browser-Cache.
Dies verhindert, dass der Browser sie erneut vom Server anfordert, wodurch Bandbreite und Serverressourcen eingespart werden.";;Architekt;1;1;1;0;1;0;0;1;1;0;Mit den Expires- und Cache-Control-Headern kann die Speicherdauer einer Ressource im Browser-Cache definiert werden, um Bandbreite und Serverressourcen zu sparen.
55;50kg;fr;Éviter d'utiliser des images matricielles pour l'interface;Les images matricielles jpg, gif, png... constituent souvent la majorité de la bande passante utilisée lors du chargement d’une page web. Si l’image est constituée de formes simples, privilégiez les styles css, les glyphes et les formats vectoriels (svg). Le format vectoriel peut être 5 à 10 fois moins lourd qu’un format matriciel tout en pouvant être redimensionné à l’infini.;;Développeur;1;1;0;1;1;1;0;0;0;0;Les images matricielles comme jpg, gif et png consomment beaucoup de bande passante lors du chargement d'une page web, et il est conseillé d'utiliser des styles CSS, des glyphes et des formats vectoriels (svg) pour des formes simples, car ces derniers sont plus légers et redimensionnables à l'infini.
55;50kg;es;Evitar usar imágenes rasterizadas para la interfaz;Las imágenes rasterizadas jpg, gif, png... a menudo constituyen la mayor parte del ancho de banda utilizado al cargar una página web. Si la imagen está compuesta por formas simples, prioriza los estilos CSS, los glifos y los formatos vectoriales (svg). El formato vectorial puede ser de 5 a 10 veces más ligero que un formato rasterizado y se puede redimensionar infinitamente.;;Desarrollador;1;1;0;1;1;1;0;0;0;0;Las imágenes rasterizadas ocupan mucho ancho de banda al cargar páginas web, por lo que se recomienda usar estilos CSS y formatos vectoriales como SVG, que son más ligeros y escalables.
55;50kg;pt;Evitar usar imagens matriciais para a interface;As imagens matriciais jpg, gif, png... constituem frequentemente a maior parte da largura de banda utilizada ao carregar uma página web. Se a imagem for constituída por formas simples, privilegie os estilos css, os glifos e os formatos vetoriais (svg). O formato vetorial pode ser 5 a 10 vezes mais leve que um formato matricial, podendo ser redimensionado infinitamente.;;Desenvolvedor;1;1;0;1;1;1;0;0;0;0;"Imagens matriciais como jpg, gif e png consomem muita largura de banda em páginas web; para formas simples, é preferível usar estilos CSS, glifos e formatos vetoriais (svg), que são mais leves e redimensionáveis."
55;50kg;de;Verwendung von Rasterbildern für die Benutzeroberfläche vermeiden;Rasterbilder wie JPG, GIF, PNG... machen oft den größten Teil der Bandbreite aus, die beim Laden einer Webseite verwendet wird. Wenn das Bild aus einfachen Formen besteht, bevorzugen Sie CSS-Stile, Glyphen und Vektorformate (SVG). Das Vektorformat kann 5- bis 10-mal leichter sein als ein Rasterformat und lässt sich unendlich skalieren.;;Entwickler;1;1;0;1;1;1;0;0;0;0;Rasterbilder wie JPG, GIF und PNG verbrauchen viel Bandbreite beim Laden von Webseiten. Für einfache Formen sind CSS-Stile, Glyphen und Vektorformate (SVG) vorzuziehen, da sie leichter und unendlich skalierbar sind.
57;50kg;fr;Éviter les temps de blocages par des traitements JavaScript trop longs;Un navigateur a un processus qui transforme le code en page web. Il analyse le script HTML, construit la page web et exécute les codes CSS et Javascript. Or l'exécution du code peut occuper les processeurs à plus de 90% ce qui bloque les autres traitements voire les interactions avec l'utilisateur. Cela peut mener à un renouvellement du terminal utilisateur à cause de l'obsolescence perçue. Pour éviter cela, découper vos JavaScript en petites tâches exécutées au moment requis et 0 pas avant. Concrètement, mesurer le Total Blocking Time (TBT), temps total occupé par des Long Tasks (Tâches longues de plus de 200ms) avec LightHouse ou Web Page Test.;;Développeur;0;1;1;0;3;1;0;1;0;0;Un navigateur transforme le code en page web, mais l'exécution intensive de JavaScript peut bloquer les interactions utilisateur. Pour éviter cela, il est recommandé de découper le code en petites tâches et de mesurer le Total Blocking Time (TBT) avec des outils comme LightHouse.
57;50kg;es;Evitar tiempos de bloqueo por procesamientos JavaScript demasiado largos;Un navegador tiene un proceso que transforma el código en una página web. Analiza el script HTML, construye la página web y ejecuta los códigos CSS y JavaScript. Sin embargo, la ejecución del código puede ocupar los procesadores a más del 90%, lo que bloquea otros procesamientos e incluso las interacciones con el usuario. Esto puede llevar a la renovación del terminal del usuario debido a la obsolescencia percibida. Para evitarlo, divide tus JavaScript en pequeñas tareas ejecutadas en el momento requerido y no antes. Concretamente, mide el Total Blocking Time (TBT), tiempo total ocupado por Long Tasks (tareas largas de más de 200ms) con LightHouse o Web Page Test.;;Desarrollador;0;1;1;0;3;1;0;1;0;0;"Un navegador transforma el código en una página web, pero la ejecución de JavaScript puede saturar el procesador, afectando la interacción del usuario; se recomienda dividir el código en tareas pequeñas y medir el Total Blocking Time (TBT) para optimizar el rendimiento."
57;50kg;pt;Evitar tempos de bloqueio por processamentos JavaScript muito longos;Um navegador tem um processo que transforma o código em página web. Ele analisa o script HTML, constrói a página web e executa os códigos CSS e Javascript. No entanto, a execução do código pode ocupar os processadores em mais de 90%, o que bloqueia outros processamentos e até mesmo as interações com o utilizador. Isso pode levar à substituição do terminal do utilizador devido à obsolescência percebida. Para evitar isso, divida seus JavaScripts em pequenas tarefas executadas no momento necessário e não antes. Concretamente, meça o Total Blocking Time (TBT), tempo total ocupado por Long Tasks (Tarefas longas de mais de 200ms) com LightHouse ou Web Page Test.;;Desenvolvedor;0;1;1;0;3;1;0;1;0;0;Um navegador transforma código em página web, mas a execução de scripts pode sobrecarregar o processador, bloqueando interações do usuário. Para evitar isso, recomenda-se dividir JavaScripts em pequenas tarefas e medir o Total Blocking Time (TBT) usando ferramentas como LightHouse ou Web Page Test.
57;50kg;de;Blockierungszeiten durch zu lange JavaScript-Verarbeitungen vermeiden;Ein Browser hat einen Prozess, der Code in eine Webseite umwandelt. Er analysiert das HTML-Skript, erstellt die Webseite und führt CSS- und JavaScript-Code aus. Die Ausführung des Codes kann jedoch die Prozessoren zu über 90% beanspruchen, was andere Verarbeitungen oder sogar Benutzerinteraktionen blockiert. Dies kann aufgrund wahrgenommener Obsoleszenz zum Austausch des Benutzerendgeräts führen. Um dies zu vermeiden, teilen Sie Ihre JavaScripts in kleine Aufgaben auf, die zum erforderlichen Zeitpunkt ausgeführt werden und nicht früher. Messen Sie konkret die Total Blocking Time (TBT), die Gesamtzeit, die von Long Tasks (lange Aufgaben über 200 ms) belegt wird, mit LightHouse oder Web Page Test.;;Entwickler;0;1;1;0;3;1;0;1;0;0;Ein Browser wandelt HTML-Code in Webseiten um und führt CSS- sowie JavaScript-Code aus, was jedoch die Prozessoren stark belasten kann. Um dies zu vermeiden, sollten JavaScripts in kleinere Aufgaben aufgeteilt und die Total Blocking Time (TBT) gemessen werden.
59;50kg;fr;Externaliser les feuilles de styles CSS et les scripts Javascript;Si vous incluez du code CSS ou JavaScript dans le corps du fichier HTML, alors que ce dernier est utilisé par plusieurs pages, ce code doit être transféré pour chaque page demandée par l’internaute, ce qui augmente le volume de données transmises. En revanche, si les codes CSS et JavaScript sont inclus dans leurs propres fichiers, le navigateur peut les stocker dans son système de cache local afin de ne pas les redemander.;;Développeur;1;0;0;0;1;1;0;0;1;0;Inclure du code CSS ou JavaScript directement dans un fichier HTML augmente le volume de données transmises, tandis que les stocker dans des fichiers séparés permet au navigateur de les mettre en cache, réduisant ainsi les requêtes.
59;50kg;es;Externalizar las hojas de estilo CSS y los scripts JavaScript;Si incluyes código CSS o JavaScript en el cuerpo del archivo HTML, y este se usa en varias páginas, ese código debe transferirse para cada página solicitada por el usuario, lo que aumenta el volumen de datos transmitidos. En cambio, si los códigos CSS y JavaScript se incluyen en sus propios archivos, el navegador puede almacenarlos en su caché local para no volver a solicitarlos.;;Desarrollador;1;0;0;0;1;1;0;0;1;0;Incluir código CSS o JavaScript directamente en el archivo HTML aumenta el volumen de datos transmitidos, mientras que al separarlos en archivos individuales, el navegador puede almacenarlos en caché y reducir las solicitudes.
